               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.019587,            0.010638,           0.0043786,             0.99795,                   1,               0.995,             0.85542,           0.0080406,           0.0025997,           0.0010791,            0.002278,            0.002278,            0.002278
                 158,            0.021014,            0.010663,           0.0059808,             0.99779,                   1,               0.995,             0.88089,           0.0070657,            0.002532,           0.0010747,           0.0022285,           0.0022285,           0.0022285
                 159,             0.02274,            0.010266,             0.01663,             0.99786,                   1,               0.995,              0.8724,           0.0075756,           0.0024881,           0.0010528,            0.002179,            0.002179,            0.002179
                 160,            0.023598,           0.0094772,            0.014146,              0.9979,                   1,               0.995,              0.8854,           0.0073251,           0.0024367,           0.0010471,           0.0021295,           0.0021295,           0.0021295
                 161,            0.019836,           0.0094853,            0.013983,             0.99828,                   1,               0.995,             0.85719,            0.008586,           0.0024438,           0.0010254,             0.00208,             0.00208,             0.00208
                 162,             0.02005,           0.0089079,           0.0055419,             0.99833,                   1,               0.995,             0.89588,           0.0070145,           0.0023012,            0.001024,           0.0020305,           0.0020305,           0.0020305
                 163,            0.018511,           0.0085038,           0.0075674,             0.99834,                   1,               0.995,             0.89476,           0.0077309,           0.0022618,           0.0010131,            0.001981,            0.001981,            0.001981
                 164,            0.020063,           0.0092086,           0.0052101,              0.9985,                   1,               0.995,             0.86967,           0.0071928,           0.0022957,           0.0010094,           0.0019315,           0.0019315,           0.0019315
                 165,             0.01735,           0.0080972,           0.0031883,             0.99846,                   1,               0.995,             0.89635,           0.0073817,           0.0022961,           0.0010019,            0.001882,            0.001882,            0.001882
                 166,            0.021843,            0.010529,           0.0047172,              0.9984,                   1,               0.995,             0.89722,           0.0070784,           0.0022698,           0.0010009,           0.0018325,           0.0018325,           0.0018325
                 167,            0.021158,           0.0092244,            0.003857,             0.99834,                   1,               0.995,             0.87828,           0.0076652,           0.0023295,          0.00099578,            0.001783,            0.001783,            0.001783
                 168,            0.018009,           0.0094945,           0.0090531,             0.99829,                   1,               0.995,             0.90261,            0.006333,           0.0022529,          0.00099196,           0.0017335,           0.0017335,           0.0017335
                 169,             0.02018,            0.010272,           0.0037542,             0.99838,                   1,               0.995,             0.89149,           0.0068358,           0.0022689,          0.00097687,            0.001684,            0.001684,            0.001684
                 170,            0.023197,           0.0099141,           0.0073086,             0.99832,                   1,               0.995,             0.90402,           0.0066819,           0.0022484,          0.00097132,           0.0016345,           0.0016345,           0.0016345
                 171,            0.018696,           0.0082674,           0.0037712,             0.99829,                   1,               0.995,             0.90338,           0.0066723,           0.0022249,          0.00095221,            0.001585,            0.001585,            0.001585
                 172,            0.020529,           0.0094228,           0.0063309,             0.99823,                   1,               0.995,              0.8999,           0.0059995,           0.0022003,          0.00095194,           0.0015355,           0.0015355,           0.0015355
                 173,            0.018247,            0.010302,           0.0036216,             0.99832,                   1,               0.995,             0.89134,           0.0070391,           0.0023061,          0.00094467,            0.001486,            0.001486,            0.001486
                 174,            0.020359,           0.0094773,           0.0050219,             0.99834,                   1,               0.995,             0.90395,           0.0058641,             0.00222,          0.00093941,           0.0014365,           0.0014365,           0.0014365
                 175,            0.019258,           0.0086805,           0.0061165,             0.99851,                   1,               0.995,             0.90174,           0.0063922,           0.0022452,          0.00093088,            0.001387,            0.001387,            0.001387
                 176,            0.018571,           0.0093666,           0.0039746,             0.99857,                   1,               0.995,             0.91281,           0.0060165,            0.002176,          0.00092413,           0.0013375,           0.0013375,           0.0013375
                 177,            0.019191,            0.009377,           0.0036664,             0.99822,                   1,               0.995,             0.92019,           0.0057473,           0.0020824,          0.00091531,            0.001288,            0.001288,            0.001288
                 178,            0.018889,           0.0093953,           0.0040131,             0.99821,                   1,               0.995,             0.90793,           0.0062102,            0.002126,           0.0009107,           0.0012385,           0.0012385,           0.0012385
                 179,            0.017463,           0.0087487,           0.0039113,             0.99827,                   1,               0.995,             0.91076,           0.0059263,            0.002133,          0.00090827,            0.001189,            0.001189,            0.001189
                 180,            0.021568,           0.0085954,           0.0048739,             0.99837,                   1,               0.995,             0.91689,           0.0061814,            0.002155,          0.00090539,           0.0011395,           0.0011395,           0.0011395
                 181,            0.020193,            0.010469,           0.0070619,             0.99839,                   1,               0.995,              0.9144,           0.0055243,           0.0021204,          0.00089988,             0.00109,             0.00109,             0.00109
                 182,             0.02094,            0.008959,           0.0069164,             0.99835,                   1,               0.995,             0.91318,           0.0057766,           0.0021356,          0.00089648,           0.0010405,           0.0010405,           0.0010405
                 183,            0.018247,            0.010418,           0.0039527,             0.99832,                   1,               0.995,             0.90919,           0.0055999,            0.002165,          0.00088765,            0.000991,            0.000991,            0.000991
                 184,            0.017778,           0.0088438,           0.0039663,             0.99835,                   1,               0.995,             0.92049,           0.0055324,           0.0021623,          0.00088388,           0.0009415,           0.0009415,           0.0009415
                 185,            0.016305,           0.0087836,            0.011043,             0.99854,                   1,               0.995,             0.91637,           0.0058619,           0.0021735,          0.00087136,            0.000892,            0.000892,            0.000892
                 186,            0.017657,           0.0087656,           0.0052274,              0.9986,                   1,               0.995,             0.92271,           0.0055963,           0.0021387,          0.00086568,           0.0008425,           0.0008425,           0.0008425
                 187,            0.021781,           0.0086259,           0.0048817,              0.9986,                   1,               0.995,             0.92402,           0.0052933,           0.0020721,          0.00085633,            0.000793,            0.000793,            0.000793
                 188,            0.016898,           0.0083652,           0.0037595,             0.99862,                   1,               0.995,              0.9252,           0.0053984,           0.0020629,          0.00084969,           0.0007435,           0.0007435,           0.0007435
                 189,             0.01784,           0.0099838,           0.0082746,             0.99864,                   1,               0.995,             0.92394,           0.0053149,            0.002023,          0.00083931,            0.000694,            0.000694,            0.000694
                 190,            0.017406,           0.0077773,            0.004342,             0.99865,                   1,               0.995,             0.92152,           0.0053354,            0.002033,          0.00083521,           0.0006445,           0.0006445,           0.0006445
                 191,            0.015877,           0.0094018,           0.0068376,             0.99858,                   1,               0.995,             0.91777,           0.0050973,           0.0020555,          0.00083609,            0.000595,            0.000595,            0.000595
                 192,            0.016088,           0.0094358,           0.0031731,             0.99851,                   1,               0.995,             0.91708,           0.0052477,           0.0020888,          0.00083406,           0.0005455,           0.0005455,           0.0005455
                 193,            0.017339,           0.0094454,           0.0028188,             0.99838,                   1,               0.995,             0.91788,           0.0053019,           0.0021444,          0.00083686,            0.000496,            0.000496,            0.000496
                 194,            0.016988,           0.0082969,           0.0059349,             0.99835,                   1,               0.995,              0.9159,           0.0052745,           0.0021589,          0.00083605,           0.0004465,           0.0004465,           0.0004465
                 195,            0.016087,           0.0088165,           0.0041156,             0.99838,                   1,               0.995,             0.91776,           0.0051579,           0.0021561,          0.00082891,            0.000397,            0.000397,            0.000397
                 196,            0.016579,           0.0090551,           0.0025995,             0.99838,                   1,               0.995,             0.91996,            0.005092,           0.0021488,          0.00082887,           0.0003475,           0.0003475,           0.0003475
                 197,            0.017381,           0.0084068,           0.0035205,             0.99844,                   1,               0.995,             0.91882,            0.005158,           0.0021337,           0.0008228,            0.000298,            0.000298,            0.000298
                 198,            0.018195,           0.0090178,           0.0029583,             0.99844,                   1,               0.995,             0.91666,           0.0051571,           0.0021332,          0.00081934,           0.0002485,           0.0002485,           0.0002485
                 199,             0.01681,           0.0087344,            0.003129,             0.99844,                   1,               0.995,              0.9136,           0.0051642,           0.0021297,          0.00081803,            0.000199,            0.000199,            0.000199
